Count,Year,Month,Logan Passengers,Avg Hotel Daily Rate,Unemployment Rate,Code
13,2016,2,2297530,178.9,0.038,3821
18,2016,2,2297530,178.9,0.038,3830
401,2016,2,2297530,178.9,0.038,3831
4,2017,2,2369960,173.41,0.034,111
2,2017,2,2369960,173.41,0.034,121
146,2017,2,2369960,173.41,0.034,301
12,2017,2,2369960,173.41,0.034,311
2,2017,2,2369960,173.41,0.034,339
8,2017,2,2369960,173.41,0.034,351
36,2017,2,2369960,173.41,0.034,361
4,2017,2,2369960,173.41,0.034,381
216,2017,2,2369960,173.41,0.034,413
134,2017,2,2369960,173.41,0.034,423
154,2017,2,2369960,173.41,0.034,520
18,2017,2,2369960,173.41,0.034,521
112,2017,2,2369960,173.41,0.034,522
40,2017,2,2369960,173.41,0.034,540
6,2017,2,2369960,173.41,0.034,541
10,2017,2,2369960,173.41,0.034,542
2,2017,2,2369960,173.41,0.034,560
2,2017,2,2369960,173.41,0.034,562
8,2017,2,2369960,173.41,0.034,611
10,2017,2,2369960,173.41,0.034,612
358,2017,2,2369960,173.41,0.034,613
366,2017,2,2369960,173.41,0.034,614
78,2017,2,2369960,173.41,0.034,615
38,2017,2,2369960,173.41,0.034,616
422,2017,2,2369960,173.41,0.034,617
256,2017,2,2369960,173.41,0.034,619
2,2017,2,2369960,173.41,0.034,670
4,2017,2,2369960,173.41,0.034,706
150,2017,2,2369960,173.41,0.034,724
14,2017,2,2369960,173.41,0.034,727
60,2017,2,2369960,173.41,0.034,735
32,2017,2,2369960,173.41,0.034,801
606,2017,2,2369960,173.41,0.034,802
2,2017,2,2369960,173.41,0.034,804
74,2017,2,2369960,173.41,0.034,1001
238,2017,2,2369960,173.41,0.034,1102
65,2017,2,2369960,173.41,0.034,1106
84,2017,2,2369960,173.41,0.034,1107
11,2017,2,2369960,173.41,0.034,1109
16,2017,2,2369960,173.41,0.034,1201
15,2017,2,2369960,173.41,0.034,1300
24,2017,2,2369960,173.41,0.034,1304
836,2017,2,2369960,173.41,0.034,1402
10,2017,2,2369960,173.41,0.034,1415
40,2017,2,2369960,173.41,0.034,1501
22,2017,2,2369960,173.41,0.034,1503
8,2017,2,2369960,173.41,0.034,1504
4,2017,2,2369960,173.41,0.034,1510
1,2017,2,2369960,173.41,0.034,1610
4,2017,2,2369960,173.41,0.034,1805
3,2017,2,2369960,173.41,0.034,1806
37,2017,2,2369960,173.41,0.034,1810
4,2017,2,2369960,173.41,0.034,1815
1,2017,2,2369960,173.41,0.034,1825
15,2017,2,2369960,173.41,0.034,1830
5,2017,2,2369960,173.41,0.034,1831
3,2017,2,2369960,173.41,0.034,1832
68,2017,2,2369960,173.41,0.034,1841
62,2017,2,2369960,173.41,0.034,1842
90,2017,2,2369960,173.41,0.034,1843
6,2017,2,2369960,173.41,0.034,1844
8,2017,2,2369960,173.41,0.034,1845
14,2017,2,2369960,173.41,0.034,1846
4,2017,2,2369960,173.41,0.034,1847
24,2017,2,2369960,173.41,0.034,1848
96,2017,2,2369960,173.41,0.034,1849
1,2017,2,2369960,173.41,0.034,1850
10,2017,2,2369960,173.41,0.034,1870
68,2017,2,2369960,173.41,0.034,1874
12,2017,2,2369960,173.41,0.034,2003
4,2017,2,2369960,173.41,0.034,2004
12,2017,2,2369960,173.41,0.034,2005
6,2017,2,2369960,173.41,0.034,2006
21,2017,2,2369960,173.41,0.034,2007
3,2017,2,2369960,173.41,0.034,2010
20,2017,2,2369960,173.41,0.034,2101
4,2017,2,2369960,173.41,0.034,2102
18,2017,2,2369960,173.41,0.034,2204
20,2017,2,2369960,173.41,0.034,2401
36,2017,2,2369960,173.41,0.034,2403
62,2017,2,2369960,173.41,0.034,2405
2,2017,2,2369960,173.41,0.034,2407
1,2017,2,2369960,173.41,0.034,2511
6,2017,2,2369960,173.41,0.034,2604
170,2017,2,2369960,173.41,0.034,2610
2,2017,2,2369960,173.41,0.034,2612
2,2017,2,2369960,173.41,0.034,2613
6,2017,2,2369960,173.41,0.034,2616
16,2017,2,2369960,173.41,0.034,2619
6,2017,2,2369960,173.41,0.034,2622
8,2017,2,2369960,173.41,0.034,2623
2,2017,2,2369960,173.41,0.034,2628
98,2017,2,2369960,173.41,0.034,2629
16,2017,2,2369960,173.41,0.034,2632
4,2017,2,2369960,173.41,0.034,2641
42,2017,2,2369960,173.41,0.034,2646
444,2017,2,2369960,173.41,0.034,2647
6,2017,2,2369960,173.41,0.034,2648
16,2017,2,2369960,173.41,0.034,2657
28,2017,2,2369960,173.41,0.034,2660
46,2017,2,2369960,173.41,0.034,2662
2,2017,2,2369960,173.41,0.034,2663
2,2017,2,2369960,173.41,0.034,2664
59,2017,2,2369960,173.41,0.034,2900
84,2017,2,2369960,173.41,0.034,2905
42,2017,2,2369960,173.41,0.034,2906
124,2017,2,2369960,173.41,0.034,2907
3,2017,2,2369960,173.41,0.034,2914
21,2017,2,2369960,173.41,0.034,3001
14,2017,2,2369960,173.41,0.034,3002
948,2017,2,2369960,173.41,0.034,3006
88,2017,2,2369960,173.41,0.034,3007
14,2017,2,2369960,173.41,0.034,3008
58,2017,2,2369960,173.41,0.034,3018
2,2017,2,2369960,173.41,0.034,3102
44,2017,2,2369960,173.41,0.034,3106
38,2017,2,2369960,173.41,0.034,3108
58,2017,2,2369960,173.41,0.034,3109
14,2017,2,2369960,173.41,0.034,3110
78,2017,2,2369960,173.41,0.034,3111
34,2017,2,2369960,173.41,0.034,3112
538,2017,2,2369960,173.41,0.034,3114
738,2017,2,2369960,173.41,0.034,3115
22,2017,2,2369960,173.41,0.034,3116
28,2017,2,2369960,173.41,0.034,3119
2,2017,2,2369960,173.41,0.034,3122
434,2017,2,2369960,173.41,0.034,3125
42,2017,2,2369960,173.41,0.034,3130
24,2017,2,2369960,173.41,0.034,3160
18,2017,2,2369960,173.41,0.034,3170
404,2017,2,2369960,173.41,0.034,3201
14,2017,2,2369960,173.41,0.034,3202
26,2017,2,2369960,173.41,0.034,3205
168,2017,2,2369960,173.41,0.034,3207
34,2017,2,2369960,173.41,0.034,3208
716,2017,2,2369960,173.41,0.034,3301
16,2017,2,2369960,173.41,0.034,3304
12,2017,2,2369960,173.41,0.034,3305
2,2017,2,2369960,173.41,0.034,3402
678,2017,2,2369960,173.41,0.034,3410
178,2017,2,2369960,173.41,0.034,3501
238,2017,2,2369960,173.41,0.034,3502
16,2017,2,2369960,173.41,0.034,3503
6,2017,2,2369960,173.41,0.034,3620
10,2017,2,2369960,173.41,0.034,3625
95,2017,2,2369960,173.41,0.034,3801
143,2017,2,2369960,173.41,0.034,3802
126,2017,2,2369960,173.41,0.034,3803
23,2017,2,2369960,173.41,0.034,3805
17,2017,2,2369960,173.41,0.034,3807
9,2017,2,2369960,173.41,0.034,3810
4,2017,2,2369960,173.41,0.034,3811
40,2017,2,2369960,173.41,0.034,3820
7,2017,2,2369960,173.41,0.034,3821
23,2017,2,2369960,173.41,0.034,3830
463,2017,2,2369960,173.41,0.034,3831
10,2018,2,2605207,168.98,0.032,111
126,2018,2,2605207,168.98,0.032,301
38,2018,2,2605207,168.98,0.032,311
8,2018,2,2605207,168.98,0.032,351
34,2018,2,2605207,168.98,0.032,361
2,2018,2,2605207,168.98,0.032,371
1,2018,2,2605207,168.98,0.032,381
228,2018,2,2605207,168.98,0.032,413
144,2018,2,2605207,168.98,0.032,423
80,2018,2,2605207,168.98,0.032,520
14,2018,2,2605207,168.98,0.032,521
122,2018,2,2605207,168.98,0.032,522
26,2018,2,2605207,168.98,0.032,540
4,2018,2,2605207,168.98,0.032,541
10,2018,2,2605207,168.98,0.032,542
3,2018,2,2605207,168.98,0.032,560
1,2018,2,2605207,168.98,0.032,561
4,2018,2,2605207,168.98,0.032,562
10,2018,2,2605207,168.98,0.032,611
6,2018,2,2605207,168.98,0.032,612
382,2018,2,2605207,168.98,0.032,613
288,2018,2,2605207,168.98,0.032,614
86,2018,2,2605207,168.98,0.032,615
30,2018,2,2605207,168.98,0.032,616
404,2018,2,2605207,168.98,0.032,617
228,2018,2,2605207,168.98,0.032,619
16,2018,2,2605207,168.98,0.032,706
108,2018,2,2605207,168.98,0.032,724
20,2018,2,2605207,168.98,0.032,727
36,2018,2,2605207,168.98,0.032,735
48,2018,2,2605207,168.98,0.032,801
632,2018,2,2605207,168.98,0.032,802
64,2018,2,2605207,168.98,0.032,1001
220,2018,2,2605207,168.98,0.032,1102
64,2018,2,2605207,168.98,0.032,1106
48,2018,2,2605207,168.98,0.032,1107
9,2018,2,2605207,168.98,0.032,1109
10,2018,2,2605207,168.98,0.032,1201
23,2018,2,2605207,168.98,0.032,1300
16,2018,2,2605207,168.98,0.032,1304
560,2018,2,2605207,168.98,0.032,1402
8,2018,2,2605207,168.98,0.032,1415
48,2018,2,2605207,168.98,0.032,1501
2,2018,2,2605207,168.98,0.032,1502
30,2018,2,2605207,168.98,0.032,1503
1,2018,2,2605207,168.98,0.032,1504
3,2018,2,2605207,168.98,0.032,1510
2,2018,2,2605207,168.98,0.032,1602
7,2018,2,2605207,168.98,0.032,1805
14,2018,2,2605207,168.98,0.032,1806
33,2018,2,2605207,168.98,0.032,1810
4,2018,2,2605207,168.98,0.032,1815
2,2018,2,2605207,168.98,0.032,1825
32,2018,2,2605207,168.98,0.032,1830
8,2018,2,2605207,168.98,0.032,1831
86,2018,2,2605207,168.98,0.032,1841
58,2018,2,2605207,168.98,0.032,1842
132,2018,2,2605207,168.98,0.032,1843
7,2018,2,2605207,168.98,0.032,1844
8,2018,2,2605207,168.98,0.032,1845
8,2018,2,2605207,168.98,0.032,1846
12,2018,2,2605207,168.98,0.032,1847
56,2018,2,2605207,168.98,0.032,1848
130,2018,2,2605207,168.98,0.032,1849
3,2018,2,2605207,168.98,0.032,1850
8,2018,2,2605207,168.98,0.032,1870
30,2018,2,2605207,168.98,0.032,1874
12,2018,2,2605207,168.98,0.032,2003
6,2018,2,2605207,168.98,0.032,2004
8,2018,2,2605207,168.98,0.032,2005
16,2018,2,2605207,168.98,0.032,2006
28,2018,2,2605207,168.98,0.032,2007
2,2018,2,2605207,168.98,0.032,2010
16,2018,2,2605207,168.98,0.032,2101
6,2018,2,2605207,168.98,0.032,2102
10,2018,2,2605207,168.98,0.032,2204
6,2018,2,2605207,168.98,0.032,2401
34,2018,2,2605207,168.98,0.032,2403
56,2018,2,2605207,168.98,0.032,2405
2,2018,2,2605207,168.98,0.032,2511
8,2018,2,2605207,168.98,0.032,2604
6,2018,2,2605207,168.98,0.032,2608
158,2018,2,2605207,168.98,0.032,2610
2,2018,2,2605207,168.98,0.032,2611
3,2018,2,2605207,168.98,0.032,2612
2,2018,2,2605207,168.98,0.032,2613
8,2018,2,2605207,168.98,0.032,2616
4,2018,2,2605207,168.98,0.032,2617
22,2018,2,2605207,168.98,0.032,2619
16,2018,2,2605207,168.98,0.032,2623
6,2018,2,2605207,168.98,0.032,2628
76,2018,2,2605207,168.98,0.032,2629
20,2018,2,2605207,168.98,0.032,2632
48,2018,2,2605207,168.98,0.032,2646
442,2018,2,2605207,168.98,0.032,2647
2,2018,2,2605207,168.98,0.032,2648
4,2018,2,2605207,168.98,0.032,2657
18,2018,2,2605207,168.98,0.032,2660
26,2018,2,2605207,168.98,0.032,2662
4,2018,2,2605207,168.98,0.032,2663
8,2018,2,2605207,168.98,0.032,2670
67,2018,2,2605207,168.98,0.032,2900
110,2018,2,2605207,168.98,0.032,2905
70,2018,2,2605207,168.98,0.032,2906
128,2018,2,2605207,168.98,0.032,2907
11,2018,2,2605207,168.98,0.032,2914
27,2018,2,2605207,168.98,0.032,3001
10,2018,2,2605207,168.98,0.032,3002
972,2018,2,2605207,168.98,0.032,3006
66,2018,2,2605207,168.98,0.032,3007
18,2018,2,2605207,168.98,0.032,3008
2,2018,2,2605207,168.98,0.032,3016
76,2018,2,2605207,168.98,0.032,3018
2,2018,2,2605207,168.98,0.032,3029
6,2018,2,2605207,168.98,0.032,3102
32,2018,2,2605207,168.98,0.032,3106
60,2018,2,2605207,168.98,0.032,3108
160,2018,2,2605207,168.98,0.032,3109
26,2018,2,2605207,168.98,0.032,3110
130,2018,2,2605207,168.98,0.032,3111
52,2018,2,2605207,168.98,0.032,3112
536,2018,2,2605207,168.98,0.032,3114
842,2018,2,2605207,168.98,0.032,3115
6,2018,2,2605207,168.98,0.032,3116
18,2018,2,2605207,168.98,0.032,3119
308,2018,2,2605207,168.98,0.032,3125
32,2018,2,2605207,168.98,0.032,3130
28,2018,2,2605207,168.98,0.032,3160
12,2018,2,2605207,168.98,0.032,3170
466,2018,2,2605207,168.98,0.032,3201
8,2018,2,2605207,168.98,0.032,3202
32,2018,2,2605207,168.98,0.032,3205
136,2018,2,2605207,168.98,0.032,3207
42,2018,2,2605207,168.98,0.032,3208
626,2018,2,2605207,168.98,0.032,3301
2,2018,2,2605207,168.98,0.032,3302
2,2018,2,2605207,168.98,0.032,3303
10,2018,2,2605207,168.98,0.032,3304
20,2018,2,2605207,168.98,0.032,3305
10,2018,2,2605207,168.98,0.032,3402
4,2018,2,2605207,168.98,0.032,3403
470,2018,2,2605207,168.98,0.032,3410
126,2018,2,2605207,168.98,0.032,3501
214,2018,2,2605207,168.98,0.032,3502
40,2018,2,2605207,168.98,0.032,3503
12,2018,2,2605207,168.98,0.032,3620
56,2018,2,2605207,168.98,0.032,3801
125,2018,2,2605207,168.98,0.032,3802
98,2018,2,2605207,168.98,0.032,3803
20,2018,2,2605207,168.98,0.032,3805
18,2018,2,2605207,168.98,0.032,3807
13,2018,2,2605207,168.98,0.032,3810
13,2018,2,2605207,168.98,0.032,3811
41,2018,2,2605207,168.98,0.032,3820
10,2018,2,2605207,168.98,0.032,3821
28,2018,2,2605207,168.98,0.032,3830
338,2018,2,2605207,168.98,0.032,3831
6,2016,3,2878649,223.2,0.037,111
180,2016,3,2878649,223.2,0.037,301
18,2016,3,2878649,223.2,0.037,311
18,2016,3,2878649,223.2,0.037,351
48,2016,3,2878649,223.2,0.037,361
4,2016,3,2878649,223.2,0.037,371
1,2016,3,2878649,223.2,0.037,381
210,2016,3,2878649,223.2,0.037,413
126,2016,3,2878649,223.2,0.037,423
132,2016,3,2878649,223.2,0.037,520
38,2016,3,2878649,223.2,0.037,521
152,2016,3,2878649,223.2,0.037,522
42,2016,3,2878649,223.2,0.037,540
6,2016,3,2878649,223.2,0.037,541
16,2016,3,2878649,223.2,0.037,542
5,2016,3,2878649,223.2,0.037,560
6,2016,3,2878649,223.2,0.037,562
30,2016,3,2878649,223.2,0.037,611
8,2016,3,2878649,223.2,0.037,612
410,2016,3,2878649,223.2,0.037,613
438,2016,3,2878649,223.2,0.037,614
114,2016,3,2878649,223.2,0.037,615
62,2016,3,2878649,223.2,0.037,616
450,2016,3,2878649,223.2,0.037,617
2,2016,3,2878649,223.2,0.037,618
290,2016,3,2878649,223.2,0.037,619
2,2016,3,2878649,223.2,0.037,670
14,2016,3,2878649,223.2,0.037,706
156,2016,3,2878649,223.2,0.037,724
26,2016,3,2878649,223.2,0.037,727
64,2016,3,2878649,223.2,0.037,735
2,2016,3,2878649,223.2,0.037,770
62,2016,3,2878649,223.2,0.037,801
786,2016,3,2878649,223.2,0.037,802
2,2016,3,2878649,223.2,0.037,804
10,2016,3,2878649,223.2,0.037,900
86,2016,3,2878649,223.2,0.037,1001
218,2016,3,2878649,223.2,0.037,1102
107,2016,3,2878649,223.2,0.037,1106
78,2016,3,2878649,223.2,0.037,1107
8,2016,3,2878649,223.2,0.037,1109
4,2016,3,2878649,223.2,0.037,1201
15,2016,3,2878649,223.2,0.037,1300
12,2016,3,2878649,223.2,0.037,1304
774,2016,3,2878649,223.2,0.037,1402
20,2016,3,2878649,223.2,0.037,1415
50,2016,3,2878649,223.2,0.037,1501
38,2016,3,2878649,223.2,0.037,1503
2,2016,3,2878649,223.2,0.037,1504
7,2016,3,2878649,223.2,0.037,1510
4,2016,3,2878649,223.2,0.037,1602
5,2016,3,2878649,223.2,0.037,1805
2,2016,3,2878649,223.2,0.037,1806
83,2016,3,2878649,223.2,0.037,1810
2,2016,3,2878649,223.2,0.037,1815
3,2016,3,2878649,223.2,0.037,1825
47,2016,3,2878649,223.2,0.037,1830
11,2016,3,2878649,223.2,0.037,1831
16,2016,3,2878649,223.2,0.037,1832
94,2016,3,2878649,223.2,0.037,1841
98,2016,3,2878649,223.2,0.037,1842
132,2016,3,2878649,223.2,0.037,1843
14,2016,3,2878649,223.2,0.037,1844
47,2016,3,2878649,223.2,0.037,1845
17,2016,3,2878649,223.2,0.037,1846
12,2016,3,2878649,223.2,0.037,1847
86,2016,3,2878649,223.2,0.037,1848
160,2016,3,2878649,223.2,0.037,1849
4,2016,3,2878649,223.2,0.037,1850
1,2016,3,2878649,223.2,0.037,1866
2,2016,3,2878649,223.2,0.037,1870
82,2016,3,2878649,223.2,0.037,1874
10,2016,3,2878649,223.2,0.037,2003
6,2016,3,2878649,223.2,0.037,2004
10,2016,3,2878649,223.2,0.037,2005
14,2016,3,2878649,223.2,0.037,2006
36,2016,3,2878649,223.2,0.037,2007
40,2016,3,2878649,223.2,0.037,2101
12,2016,3,2878649,223.2,0.037,2102
16,2016,3,2878649,223.2,0.037,2204
6,2016,3,2878649,223.2,0.037,2401
64,2016,3,2878649,223.2,0.037,2403
68,2016,3,2878649,223.2,0.037,2405
10,2016,3,2878649,223.2,0.037,2407
22,2016,3,2878649,223.2,0.037,2604
160,2016,3,2878649,223.2,0.037,2610
2,2016,3,2878649,223.2,0.037,2611
1,2016,3,2878649,223.2,0.037,2612
4,2016,3,2878649,223.2,0.037,2613
8,2016,3,2878649,223.2,0.037,2616
2,2016,3,2878649,223.2,0.037,2617
2,2016,3,2878649,223.2,0.037,2618
10,2016,3,2878649,223.2,0.037,2619
4,2016,3,2878649,223.2,0.037,2622
2,2016,3,2878649,223.2,0.037,2623
6,2016,3,2878649,223.2,0.037,2628
93,2016,3,2878649,223.2,0.037,2629
18,2016,3,2878649,223.2,0.037,2632
2,2016,3,2878649,223.2,0.037,2642
50,2016,3,2878649,223.2,0.037,2646
500,2016,3,2878649,223.2,0.037,2647
14,2016,3,2878649,223.2,0.037,2648
134,2016,3,2878649,223.2,0.037,2657
32,2016,3,2878649,223.2,0.037,2660
32,2016,3,2878649,223.2,0.037,2662
4,2016,3,2878649,223.2,0.037,2670
116,2016,3,2878649,223.2,0.037,2900
148,2016,3,2878649,223.2,0.037,2905
64,2016,3,2878649,223.2,0.037,2906
176,2016,3,2878649,223.2,0.037,2907
19,2016,3,2878649,223.2,0.037,2914
41,2016,3,2878649,223.2,0.037,3001
16,2016,3,2878649,223.2,0.037,3002
4,2016,3,2878649,223.2,0.037,3004
942,2016,3,2878649,223.2,0.037,3006
54,2016,3,2878649,223.2,0.037,3007
30,2016,3,2878649,223.2,0.037,3008
2,2016,3,2878649,223.2,0.037,3016
80,2016,3,2878649,223.2,0.037,3018
2,2016,3,2878649,223.2,0.037,3029
10,2016,3,2878649,223.2,0.037,3102
54,2016,3,2878649,223.2,0.037,3106
60,2016,3,2878649,223.2,0.037,3108
214,2016,3,2878649,223.2,0.037,3109
16,2016,3,2878649,223.2,0.037,3110
208,2016,3,2878649,223.2,0.037,3111
38,2016,3,2878649,223.2,0.037,3112
460,2016,3,2878649,223.2,0.037,3114
860,2016,3,2878649,223.2,0.037,3115
14,2016,3,2878649,223.2,0.037,3116
34,2016,3,2878649,223.2,0.037,3119
414,2016,3,2878649,223.2,0.037,3125
64,2016,3,2878649,223.2,0.037,3130
34,2016,3,2878649,223.2,0.037,3160
22,2016,3,2878649,223.2,0.037,3170
390,2016,3,2878649,223.2,0.037,3201
6,2016,3,2878649,223.2,0.037,3202
24,2016,3,2878649,223.2,0.037,3205
162,2016,3,2878649,223.2,0.037,3207
20,2016,3,2878649,223.2,0.037,3208
540,2016,3,2878649,223.2,0.037,3301
2,2016,3,2878649,223.2,0.037,3302
17,2016,3,2878649,223.2,0.037,3304
10,2016,3,2878649,223.2,0.037,3305
12,2016,3,2878649,223.2,0.037,3402
444,2016,3,2878649,223.2,0.037,3410
160,2016,3,2878649,223.2,0.037,3501
228,2016,3,2878649,223.2,0.037,3502
36,2016,3,2878649,223.2,0.037,3503
10,2016,3,2878649,223.2,0.037,3620
18,2016,3,2878649,223.2,0.037,3625
32,2016,3,2878649,223.2,0.037,3801
149,2016,3,2878649,223.2,0.037,3802
123,2016,3,2878649,223.2,0.037,3803
18,2016,3,2878649,223.2,0.037,3805
23,2016,3,2878649,223.2,0.037,3807
18,2016,3,2878649,223.2,0.037,3810
7,2016,3,2878649,223.2,0.037,3811
46,2016,3,2878649,223.2,0.037,3820
18,2016,3,2878649,223.2,0.037,3821
35,2016,3,2878649,223.2,0.037,3830
401,2016,3,2878649,223.2,0.037,3831
2,2017,3,3076023,226.52,0.032,111
124,2017,3,3076023,226.52,0.032,301
22,2017,3,3076023,226.52,0.032,311
8,2017,3,3076023,226.52,0.032,351
16,2017,3,3076023,226.52,0.032,361
1,2017,3,3076023,226.52,0.032,371
1,2017,3,3076023,226.52,0.032,381
222,2017,3,3076023,226.52,0.032,413
130,2017,3,3076023,226.52,0.032,423
130,2017,3,3076023,226.52,0.032,520
20,2017,3,3076023,226.52,0.032,521
88,2017,3,3076023,226.52,0.032,522
28,2017,3,3076023,226.52,0.032,540
2,2017,3,3076023,226.52,0.032,541
8,2017,3,3076023,226.52,0.032,542
4,2017,3,3076023,226.52,0.032,560
1,2017,3,3076023,226.52,0.032,561
8,2017,3,3076023,226.52,0.032,562
16,2017,3,3076023,226.52,0.032,611
8,2017,3,3076023,226.52,0.032,612
330,2017,3,3076023,226.52,0.032,613
370,2017,3,3076023,226.52,0.032,614
68,2017,3,3076023,226.52,0.032,615
46,2017,3,3076023,226.52,0.032,616
376,2017,3,3076023,226.52,0.032,617
276,2017,3,3076023,226.52,0.032,619
1,2017,3,3076023,226.52,0.032,670
12,2017,3,3076023,226.52,0.032,706
122,2017,3,3076023,226.52,0.032,724
26,2017,3,3076023,226.52,0.032,727
68,2017,3,3076023,226.52,0.032,735
34,2017,3,3076023,226.52,0.032,801
706,2017,3,3076023,226.52,0.032,802
2,2017,3,3076023,226.52,0.032,803
6,2017,3,3076023,226.52,0.032,804
10,2017,3,3076023,226.52,0.032,900
58,2017,3,3076023,226.52,0.032,1001
244,2017,3,3076023,226.52,0.032,1102
75,2017,3,3076023,226.52,0.032,1106
76,2017,3,3076023,226.52,0.032,1107
10,2017,3,3076023,226.52,0.032,1109
10,2017,3,3076023,226.52,0.032,1201
16,2017,3,3076023,226.52,0.032,1300
30,2017,3,3076023,226.52,0.032,1304
728,2017,3,3076023,226.52,0.032,1402
16,2017,3,3076023,226.52,0.032,1415
52,2017,3,3076023,226.52,0.032,1501
2,2017,3,3076023,226.52,0.032,1502
14,2017,3,3076023,226.52,0.032,1503
4,2017,3,3076023,226.52,0.032,1504
9,2017,3,3076023,226.52,0.032,1510
2,2017,3,3076023,226.52,0.032,1601
2,2017,3,3076023,226.52,0.032,1603
6,2017,3,3076023,226.52,0.032,1805
10,2017,3,3076023,226.52,0.032,1806
1,2017,3,3076023,226.52,0.032,1807
36,2017,3,3076023,226.52,0.032,1810
5,2017,3,3076023,226.52,0.032,1815
23,2017,3,3076023,226.52,0.032,1830
4,2017,3,3076023,226.52,0.032,1831
5,2017,3,3076023,226.52,0.032,1832
84,2017,3,3076023,226.52,0.032,1841
94,2017,3,3076023,226.52,0.032,1842
174,2017,3,3076023,226.52,0.032,1843
18,2017,3,3076023,226.52,0.032,1844
16,2017,3,3076023,226.52,0.032,1845
18,2017,3,3076023,226.52,0.032,1846
12,2017,3,3076023,226.52,0.032,1847
68,2017,3,3076023,226.52,0.032,1848
140,2017,3,3076023,226.52,0.032,1849
5,2017,3,3076023,226.52,0.032,1850
10,2017,3,3076023,226.52,0.032,1870
134,2017,3,3076023,226.52,0.032,1874
2,2017,3,3076023,226.52,0.032,2003
2,2017,3,3076023,226.52,0.032,2004
14,2017,3,3076023,226.52,0.032,2005
16,2017,3,3076023,226.52,0.032,2006
41,2017,3,3076023,226.52,0.032,2007
2,2017,3,3076023,226.52,0.032,2010
22,2017,3,3076023,226.52,0.032,2101
10,2017,3,3076023,226.52,0.032,2102
12,2017,3,3076023,226.52,0.032,2204
22,2017,3,3076023,226.52,0.032,2401
34,2017,3,3076023,226.52,0.032,2403
66,2017,3,3076023,226.52,0.032,2405
2,2017,3,3076023,226.52,0.032,2407
174,2017,3,3076023,226.52,0.032,2610
5,2017,3,3076023,226.52,0.032,2612
2,2017,3,3076023,226.52,0.032,2616
4,2017,3,3076023,226.52,0.032,2617
12,2017,3,3076023,226.52,0.032,2619
4,2017,3,3076023,226.52,0.032,2622
2,2017,3,3076023,226.52,0.032,2623
96,2017,3,3076023,226.52,0.032,2629
24,2017,3,3076023,226.52,0.032,2632
20,2017,3,3076023,226.52,0.032,2646
436,2017,3,3076023,226.52,0.032,2647
2,2017,3,3076023,226.52,0.032,2648
8,2017,3,3076023,226.52,0.032,2657
20,2017,3,3076023,226.52,0.032,2660
46,2017,3,3076023,226.52,0.032,2662
2,2017,3,3076023,226.52,0.032,2670
67,2017,3,3076023,226.52,0.032,2900
106,2017,3,3076023,226.52,0.032,2905
50,2017,3,3076023,226.52,0.032,2906
140,2017,3,3076023,226.52,0.032,2907
12,2017,3,3076023,226.52,0.032,2914
40,2017,3,3076023,226.52,0.032,3001
14,2017,3,3076023,226.52,0.032,3002
1178,2017,3,3076023,226.52,0.032,3006
98,2017,3,3076023,226.52,0.032,3007
8,2017,3,3076023,226.52,0.032,3008
90,2017,3,3076023,226.52,0.032,3018
3,2017,3,3076023,226.52,0.032,3102
54,2017,3,3076023,226.52,0.032,3106
76,2017,3,3076023,226.52,0.032,3108
